mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
3	2	27/4	27/4	0.25	5/8	5/8	Chord	2/2	1	1	1/16		1/16	1	26							5
3	2	7	7	0.25	11/16	11/16	Chord	2/2	1	1	1/16		1/16	1	27							5
3	2	29/4	29/4	0.25	3/4	3/4	Chord	2/2	1	1	1/16		1/16	1	28							5
3	2	15/2	15/2	0.25	13/16	13/16	Chord	2/2	1	1	1/16		1/16	1	29							5
3	2	31/4	31/4	0.25	7/8	7/8	Chord	2/2	1	1	1/16		1/16	1	30							5
3	2	8	8	0.25	15/16	15/16	Chord	2/2	1	1	1/16		1/16	1	31							
4	3	33/4	33/4	0.25	0	0	Chord	2/2	1	1	1/16		1/16	1	32							
4	3	17/2	17/2	0.25	1/16	1/16	Chord	2/2	1	1	1/16		1/16	1	33							
4	3	35/4	35/4	0.25	1/8	1/8	Chord	2/2	1	1	1/16		1/16	1	34							6
4	3	9	9	0.25	3/16	3/16	Chord	2/2	1	1	1/16		1/16	1	35							6
4	3	37/4	37/4	0.25	1/4	1/4	Chord	2/2	1	1	1/16		1/16	1	36							
4	3	19/2	19/2	0.25	5/16	5/16	Chord	2/2	1	1	1/16		1/16	1	37							
4	3	39/4	39/4	0.25	3/8	3/8	Chord	2/2	1	1	1/16		1/16	1	38							
4	3	10	10	0.25	7/16	7/16	Chord	2/2	1	1	1/16		1/16	1	39							
4	3	41/4	41/4	0.25	1/2	1/2	Chord	2/2	1	1	1/16		1/16	1	40							
4	3	21/2	21/2	0.25	9/16	9/16	Chord	2/2	1	1	1/16		1/16	1	41							7
4	3	43/4	43/4	0.25	5/8	5/8	Chord	2/2	1	1	1/16		1/16	1	42							7
4	3	11	11	0.25	11/16	11/16	Chord	2/2	1	1	1/16		1/16	1	43							
4	3	45/4	45/4	0.25	3/4	3/4	Chord	2/2	1	1	1/16		1/16	1	44							
4	3	23/2	23/2	0.25	13/16	13/16	Chord	2/2	1	1	1/16		1/16	1	45							
4	3	47/4	47/4	0.25	7/8	7/8	Chord	2/2	1	1	1/16		1/16	1	46							
4	3	12	12	0.25	15/16	15/16	Chord	2/2	1	1	1/16		1/16	1	47							
5	4	49/4	49/4	0.25	0	0	Chord	2/2	1	1	1/16		1/16	1	48							8
5	4	25/2	25/2	0.25	1/16	1/16	Chord	2/2	1	1	1/16		1/16	1	49							
5	4	51/4	51/4	0.25	1/8	1/8	Chord	2/2	1	1	1/16		1/16	1	50							9
5	4	13	13	0.25	3/16	3/16	Chord	2/2	1	1	1/16		1/16	1	51							
5	4	53/4	53/4	0.25	1/4	1/4	Chord	2/2	1	1	1/16		1/16	1	52							10
5	4	27/2	27/2	0.25	5/16	5/16	Chord	2/2	1	1	1/16		1/16	1	53							
5	4	55/4	55/4	0.25	3/8	3/8	Chord	2/2	1	1	1/16		1/16	1	54							11
5	4	14	14	0.25	7/16	7/16	Chord	2/2	1	1	1/16		1/16	1	55							
5	4	57/4	57/4	0.75	1/2	1/2	Chord	2/2	1	1	3/16		1/8	3/2	56							
5	4	15	15	0.25	11/16	11/16	Chord	2/2	1	1	1/16		1/16	1	57							
5	4	61/4	61/4	0.25	3/4	3/4	Chord	2/2	1	1	1/16		1/16	1	58							12
5	4	31/2	31/2	0.25	13/16	13/16	Chord	2/2	1	1	1/16		1/16	1	59							
5	4	63/4	63/4	0.25	7/8	7/8	Chord	2/2	1	1	1/16		1/16	1	60							13
5	4	16	16	0.25	15/16	15/16	Chord	2/2	1	1	1/16		1/16	1	61							
6	5	65/4	65/4	0.25	0	0	Chord	2/2	1	1	1/16		1/16	1	62							14
6	5	33/2	33/2	0.25	1/16	1/16	Chord	2/2	1	1	1/16		1/16	1	63							14
6	5	67/4	67/4	0.25	1/8	1/8	Chord	2/2	1	1	1/16		1/16	1	64							
6	5	17	17	0.25	3/16	3/16	Chord	2/2	1	1	1/16		1/16	1	65							
6	5	69/4	69/4	0.25	1/4	1/4	Chord	2/2	1	1	1/16		1/16	1	66							15
6	5	35/2	35/2	0.25	5/16	5/16	Chord	2/2	1	1	1/16		1/16	1	67							15
6	5	71/4	71/4	0.25	3/8	3/8	Chord	2/2	1	1	1/16		1/16	1	68							
6	5	18	18	0.25	7/16	7/16	Chord	2/2	1	1	1/16		1/16	1	69							
6	5	73/4	73/4	0.75	1/2	1/2	Chord	2/2	1	1	3/16		1/8	3/2	70	ornamentTrill						
6	5	19	19	0.25	11/16	11/16	Chord	2/2	1	1	1/16		1/16	1	71							
6	5	77/4	77/4	0.25	3/4	3/4	Chord	2/2	1	1	1/16		1/16	1	72							16
6	5	39/2	39/2	0.25	13/16	13/16	Chord	2/2	1	1	1/16		1/16	1	73							
6	5	79/4	79/4	0.25	7/8	7/8	Chord	2/2	1	1	1/16		1/16	1	74							17
6	5	20	20	0.25	15/16	15/16	Chord	2/2	1	1	1/16		1/16	1	75							
7	6	81/4	81/4	0.25	0	0	Chord	2/2	1	1	1/16		1/16	1	76							18
7	6	41/2	41/2	0.25	1/16	1/16	Chord	2/2	1	1	1/16		1/16	1	77							
7	6	83/4	83/4	0.25	1/8	1/8	Chord	2/2	1	1	1/16		1/16	1	78							19
7	6	21	21	0.25	3/16	3/16	Chord	2/2	1	1	1/16		1/16	1	79							
7	6	85/4	85/4	0.25	1/4	1/4	Chord	2/2	1	1	1/16		1/16	1	80							20
7	6	43/2	43/2	0.25	5/16	5/16	Chord	2/2	1	1	1/16		1/16	1	81							
7	6	87/4	87/4	0.25	3/8	3/8	Chord	2/2	1	1	1/16		1/16	1	82							21
7	6	22	22	0.25	7/16	7/16	Chord	2/2	1	1	1/16		1/16	1	83							
7	6	89/4	89/4	0.75	1/2	1/2	Chord	2/2	1	1	3/16		1/8	3/2	84							
7	6	23	23	0.25	11/16	11/16	Chord	2/2	1	1	1/16		1/16	1	85							
7	6	93/4	93/4	0.25	3/4	3/4	Chord	2/2	1	1	1/16		1/16	1	86							
7	6	47/2	47/2	0.25	13/16	13/16	Chord	2/2	1	1	1/16		1/16	1	87							
7	6	95/4	95/4	0.25	7/8	7/8	Chord	2/2	1	1	1/16		1/16	1	88							
7	6	24	24	0.25	15/16	15/16	Chord	2/2	1	1	1/16		1/16	1	89							
8	7	97/4	97/4	0.25	0	0	Chord	2/2	1	1	1/16		1/16	1	90							22
8	7	49/2	49/2	0.25	1/16	1/16	Chord	2/2	1	1	1/16		1/16	1	91							22
8	7	99/4	99/4	0.25	1/8	1/8	Chord	2/2	1	1	1/16		1/16	1	92							
8	7	25	25	0.25	3/16	3/16	Chord	2/2	1	1	1/16		1/16	1	93							
8	7	101/4	101/4	0.25	1/4	1/4	Chord	2/2	1	1	1/16		1/16	1	94							
8	7	51/2	51/2	0.25	5/16	5/16	Chord	2/2	1	1	1/16		1/16	1	95							
8	7	103/4	103/4	0.25	3/8	3/8	Chord	2/2	1	1	1/16		1/16	1	96							23
8	7	26	26	0.25	7/16	7/16	Chord	2/2	1	1	1/16		1/16	1	97							23
8	7	105/4	105/4	0.25	1/2	1/2	Chord	2/2	1	1	1/16		1/16	1	98							
8	7	53/2	53/2	0.25	9/16	9/16	Chord	2/2	1	1	1/16		1/16	1	99							
8	7	107/4	107/4	0.25	5/8	5/8	Chord	2/2	1	1	1/16		1/16	1	100							24
8	7	27	27	0.25	11/16	11/16	Chord	2/2	1	1	1/16		1/16	1	101							24
8	7	109/4	109/4	0.25	3/4	3/4	Chord	2/2	1	1	1/16		1/16	1	102							
8	7	55/2	55/2	0.25	13/16	13/16	Chord	2/2	1	1	1/16		1/16	1	103							
8	7	111/4	111/4	0.25	7/8	7/8	Chord	2/2	1	1	1/16		1/16	1	104							
8	7	28	28	0.25	15/16	15/16	Chord	2/2	1	1	1/16		1/16	1	105							
9	8	113/4	113/4	0.5	0	0	Chord	2/2	1	1	1/8		1/8	1	106							
9	8	115/4	115/4	0.25	1/8	1/8	Chord	2/2	1	1	1/16		1/16	1	107							
9	8	29	29	0.25	3/16	3/16	Chord	2/2	1	1	1/16		1/16	1	108							
9	8	117/4	117/4	0.25	1/4	1/4	Chord	2/2	1	1	1/16		1/16	1	109							
9	8	59/2	59/2	0.25	5/16	5/16	Chord	2/2	1	1	1/16		1/16	1	110							
9	8	119/4	119/4	0.25	3/8	3/8	Chord	2/2	1	1	1/16		1/16	1	111							
9	8	30	30	0.25	7/16	7/16	Chord	2/2	1	1	1/16		1/16	1	112							
9	8	121/4	121/4	0.25	1/2	1/2	Chord	2/2	1	1	1/16		1/16	1	113							
9	8	61/2	61/2	0.25	9/16	9/16	Chord	2/2	1	1	1/16		1/16	1	114							25
9	8	123/4	123/4	0.25	5/8	5/8	Chord	2/2	1	1	1/16		1/16	1	115							25
9	8	31	31	0.25	11/16	11/16	Chord	2/2	1	1	1/16		1/16	1	116							
9	8	125/4	125/4	0.25	3/4	3/4	Chord	2/2	1	1	1/16		1/16	1	117							26
9	8	63/2	63/2	0.25	13/16	13/16	Chord	2/2	1	1	1/16		1/16	1	118							26
9	8	127/4	127/4	0.25	7/8	7/8	Chord	2/2	1	1	1/16		1/16	1	119							
9	8	32	32	0.25	15/16	15/16	Chord	2/2	1	1	1/16		1/16	1	120							
10	9	129/4	129/4	0.25	0	0	Chord	2/2	1	1	1/16		1/16	1	121							27
10	9	65/2	65/2	0.25	1/16	1/16	Chord	2/2	1	1	1/16		1/16	1	122							27
10	9	131/4	131/4	0.25	1/8	1/8	Chord	2/2	1	1	1/16		1/16	1	123							
10	9	33	33	0.25	3/16	3/16	Chord	2/2	1	1	1/16		1/16	1	124							
10	9	133/4	133/4	0.25	1/4	1/4	Chord	2/2	1	1	1/16		1/16	1	125							
10	9	67/2	67/2	0.25	5/16	5/16	Chord	2/2	1	1	1/16		1/16	1	126							
10	9	135/4	135/4	0.25	3/8	3/8	Chord	2/2	1	1	1/16		1/16	1	127							
10	9	34	34	0.25	7/16	7/16	Chord	2/2	1	1	1/16		1/16	1	128							
10	9	137/4	137/4	0.25	1/2	1/2	Chord	2/2	1	1	1/16		1/16	1	129							
10	9	69/2	69/2	0.25	9/16	9/16	Chord	2/2	1	1	1/16		1/16	1	130							28
10	9	139/4	139/4	0.25	5/8	5/8	Chord	2/2	1	1	1/16		1/16	1	131							28
10	9	35	35	0.25	11/16	11/16	Chord	2/2	1	1	1/16		1/16	1	132							
10	9	141/4	141/4	0.25	3/4	3/4	Chord	2/2	1	1	1/16		1/16	1	133							29
10	9	71/2	71/2	0.25	13/16	13/16	Chord	2/2	1	1	1/16		1/16	1	134							29
10	9	143/4	143/4	0.25	7/8	7/8	Chord	2/2	1	1	1/16		1/16	1	135							
10	9	36	36	0.25	15/16	15/16	Chord	2/2	1	1	1/16		1/16	1	136							
11	10	145/4	145/4	0.25	0	0	Chord	2/2	1	1	1/16		1/16	1	137							30
11	10	73/2	73/2	0.25	1/16	1/16	Chord	2/2	1	1	1/16		1/16	1	138							30
11	10	147/4	147/4	0.25	1/8	1/8	Chord	2/2	1	1	1/16		1/16	1	139							
11	10	37	37	0.25	3/16	3/16	Chord	2/2	1	1	1/16		1/16	1	140							
11	10	149/4	149/4	0.25	1/4	1/4	Chord	2/2	1	1	1/16		1/16	1	141							
11	10	75/2	75/2	0.25	5/16	5/16	Chord	2/2	1	1	1/16		1/16	1	142							
11	10	151/4	151/4	0.25	3/8	3/8	Chord	2/2	1	1	1/16		1/16	1	143							
11	10	38	38	0.25	7/16	7/16	Chord	2/2	1	1	1/16		1/16	1	144							
11	10	153/4	153/4	0.25	1/2	1/2	Chord	2/2	1	1	1/16		1/16	1	145							
11	10	77/2	77/2	0.25	9/16	9/16	Chord	2/2	1	1	1/16		1/16	1	146							
11	10	155/4	155/4	0.25	5/8	5/8	Chord	2/2	1	1	1/16		1/16	1	147							
11	10	39	39	0.25	11/16	11/16	Chord	2/2	1	1	1/16		1/16	1	148							
11	10	157/4	157/4	0.25	3/4	3/4	Chord	2/2	1	1	1/16		1/16	1	149							
11	10	79/2	79/2	0.25	13/16	13/16	Chord	2/2	1	1	1/16		1/16	1	150							
11	10	159/4	159/4	0.25	7/8	7/8	Chord	2/2	1	1	1/16		1/16	1	151							
11	10	40	40	0.25	15/16	15/16	Chord	2/2	1	1	1/16		1/16	1	152							
12	11	161/4	161/4	0.75	0	0	Chord	2/2	1	1	3/16		1/8	3/2	153	ornamentTrill						
12	11	41	41	0.25	3/16	3/16	Chord	2/2	1	1	1/16		1/16	1	154							
12	11	165/4	165/4	0.25	1/4	1/4	Chord	2/2	1	1	1/16		1/16	1	155							31
12	11	83/2	83/2	0.25	5/16	5/16	Chord	2/2	1	1	1/16		1/16	1	156							
12	11	167/4	167/4	0.25	3/8	3/8	Chord	2/2	1	1	1/16		1/16	1	157							32
12	11	42	42	0.25	7/16	7/16	Chord	2/2	1	1	1/16		1/16	1	158							
12	11	169/4	169/4	0.25	1/2	1/2	Chord	2/2	1	1	1/16		1/16	1	159							
12	11	85/2	85/2	0.25	9/16	9/16	Chord	2/2	1	1	1/16		1/16	1	160							
12	11	171/4	171/4	0.25	5/8	5/8	Chord	2/2	1	1	1/16		1/16	1	161							
12	11	43	43	0.25	11/16	11/16	Chord	2/2	1	1	1/16		1/16	1	162							
12	11	173/4	173/4	0.25	3/4	3/4	Chord	2/2	1	1	1/16		1/16	1	163							
12	11	87/2	87/2	0.25	13/16	13/16	Chord	2/2	1	1	1/16		1/16	1	164							
12	11	175/4	175/4	0.25	7/8	7/8	Chord	2/2	1	1	1/16		1/16	1	165							
12	11	44	44	0.25	15/16	15/16	Chord	2/2	1	1	1/16		1/16	1	166							
13	12	177/4	177/4	0.75	0	0	Chord	2/2	1	1	3/16		1/8	3/2	167	ornamentTrill						
13	12	45	45	0.25	3/16	3/16	Chord	2/2	1	1	1/16		1/16	1	168							
13	12	181/4	181/4	0.25	1/4	1/4	Chord	2/2	1	1	1/16		1/16	1	169							33
13	12	91/2	91/2	0.25	5/16	5/16	Chord	2/2	1	1	1/16		1/16	1	170							
13	12	183/4	183/4	0.25	3/8	3/8	Chord	2/2	1	1	1/16		1/16	1	171							34
13	12	46	46	0.25	7/16	7/16	Chord	2/2	1	1	1/16		1/16	1	172							
13	12	185/4	185/4	0.25	1/2	1/2	Chord	2/2	1	1	1/16		1/16	1	173							
13	12	93/2	93/2	0.25	9/16	9/16	Chord	2/2	1	1	1/16		1/16	1	174							
13	12	187/4	187/4	0.25	5/8	5/8	Chord	2/2	1	1	1/16		1/16	1	175							
13	12	47	47	0.25	11/16	11/16	Chord	2/2	1	1	1/16		1/16	1	176							
13	12	189/4	189/4	0.25	3/4	3/4	Chord	2/2	1	1	1/16		1/16	1	177							
13	12	95/2	95/2	0.25	13/16	13/16	Chord	2/2	1	1	1/16		1/16	1	178							
13	12	191/4	191/4	0.25	7/8	7/8	Chord	2/2	1	1	1/16		1/16	1	179							
13	12	48	48	0.25	15/16	15/16	Chord	2/2	1	1	1/16		1/16	1	180							
14	13	193/4	193/4	0.25	0	0	Chord	2/2	1	1	1/16		1/16	1	181							35
14	13	97/2	97/2	0.25	1/16	1/16	Chord	2/2	1	1	1/16		1/16	1	182							35
14	13	195/4	195/4	0.25	1/8	1/8	Chord	2/2	1	1	1/16		1/16	1	183							35
14	13	49	49	0.25	3/16	3/16	Chord	2/2	1	1	1/16		1/16	1	184							35
14	13	197/4	197/4	0.25	1/4	1/4	Chord	2/2	1	1	1/16		1/16	1	185							35
14	13	99/2	99/2	0.25	5/16	5/16	Chord	2/2	1	1	1/16		1/16	1	186							35
14	13	199/4	199/4	0.25	3/8	3/8	Chord	2/2	1	1	1/16		1/16	1	187							35
14	13	50	50	0.25	7/16	7/16	Chord	2/2	1	1	1/16		1/16	1	188							35
14	13	201/4	201/4	0.25	1/2	1/2	Chord	2/2	1	1	1/16		1/16	1	189							35
14	13	101/2	101/2	0.25	9/16	9/16	Chord	2/2	1	1	1/16		1/16	1	190							35
14	13	203/4	203/4	0.25	5/8	5/8	Chord	2/2	1	1	1/16		1/16	1	191							35
14	13	51	51	0.25	11/16	11/16	Chord	2/2	1	1	1/16		1/16	1	192							35
14	13	205/4	205/4	0.25	3/4	3/4	Chord	2/2	1	1	1/16		1/16	1	193							
14	13	103/2	103/2	0.25	13/16	13/16	Chord	2/2	1	1	1/16		1/16	1	194							
14	13	207/4	207/4	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	195							
15	14	209/4	209/4	0.25	0	0	Chord	2/2	1	1	1/16		1/16	1	196							
15	14	105/2	105/2	0.25	1/16	1/16	Chord	2/2	1	1	1/16		1/16	1	197							
15	14	211/4	211/4	0.25	1/8	1/8	Chord	2/2	1	1	1/16		1/16	1	198							
15	14	53	53	0.25	3/16	3/16	Chord	2/2	1	1	1/16		1/16	1	199							
15	14	213/4	213/4	0.25	1/4	1/4	Chord	2/2	1	1	1/16		1/16	1	200							
15	14	107/2	107/2	0.25	5/16	5/16	Chord	2/2	1	1	1/16		1/16	1	201							
15	14	215/4	215/4	0.25	3/8	3/8	Chord	2/2	1	1	1/16		1/16	1	202							
15	14	54	54	0.25	7/16	7/16	Chord	2/2	1	1	1/16		1/16	1	203							
15	14	217/4	217/4	0.25	1/2	1/2	Chord	2/2	1	1	1/16		1/16	1	204							36
15	14	109/2	109/2	0.25	9/16	9/16	Chord	2/2	1	1	1/16		1/16	1	205							36
15	14	219/4	219/4	0.25	5/8	5/8	Chord	2/2	1	1	1/16		1/16	1	206							
15	14	55	55	0.25	11/16	11/16	Chord	2/2	1	1	1/16		1/16	1	207							
15	14	221/4	221/4	0.75	3/4	3/4	Chord	2/2	1	1	3/16		1/8	3/2	208	ornamentTrill						
15	14	56	56	0.25	15/16	15/16	Chord	2/2	1	1	1/16		1/16	1	209							
16	15	225/4	225/4	0.75	0	0	Chord	2/2	1	1	3/16		1/8	3/2	210							
16	15	57	57	0.25	3/16	3/16	Chord	2/2	1	1	1/16		1/16	1	211							
16	15	229/4	229/4	0.25	1/4	1/4	Chord	2/2	1	1	1/16		1/16	1	212							37
16	15	115/2	115/2	0.25	5/16	5/16	Chord	2/2	1	1	1/16		1/16	1	213							37
16	15	231/4	231/4	0.25	3/8	3/8	Chord	2/2	1	1	1/16		1/16	1	214							
16	15	58	58	0.25	7/16	7/16	Chord	2/2	1	1	1/16		1/16	1	215							
16	15	233/4	233/4	0.25	1/2	1/2	Chord	2/2	1	1	1/16		1/16	1	216							
16	15	117/2	117/2	0.25	9/16	9/16	Chord	2/2	1	1	1/16		1/16	1	217							
16	15	235/4	235/4	0.25	5/8	5/8	Chord	2/2	1	1	1/16		1/16	1	218							
16	15	59	59	0.25	11/16	11/16	Chord	2/2	1	1	1/16		1/16	1	219							
16	15	237/4	237/4	0.25	3/4	3/4	Chord	2/2	1	1	1/16		1/16	1	220							
16	15	119/2	119/2	0.25	13/16	13/16	Chord	2/2	1	1	1/16		1/16	1	221							
16	15	239/4	239/4	0.25	7/8	7/8	Chord	2/2	1	1	1/16		1/16	1	222							
16	15	60	60	0.25	15/16	15/16	Chord	2/2	1	1	1/16		1/16	1	223							
16	15	225/4	225/4	0.75	0	0	Chord	2/2	1	2	3/16		1/8	3/2	224							
16	15	225/4	225/4	0.75	0	0	Chord	2/2	1	3	3/16		1/8	3/2	225							
17	16	241/4	241/4	0.75	0	0	Chord	2/2	1	1	3/16		1/8	3/2	226							
17	16	61	61	0.25	3/16	3/16	Chord	2/2	1	1	1/16		1/16	1	227							
17	16	245/4	245/4	0.25	1/4	1/4	Chord	2/2	1	1	1/16		1/16	1	228							
17	16	123/2	123/2	0.25	5/16	5/16	Chord	2/2	1	1	1/16		1/16	1	229							
17	16	247/4	247/4	0.25	3/8	3/8	Chord	2/2	1	1	1/16		1/16	1	230							
17	16	62	62	0.25	7/16	7/16	Chord	2/2	1	1	1/16		1/16	1	231							
17	16	249/4	249/4	0.25	1/2	1/2	Chord	2/2	1	1	1/16		1/16	1	232							
17	16	125/2	125/2	0.25	9/16	9/16	Chord	2/2	1	1	1/16		1/16	1	233							
17	16	251/4	251/4	0.25	5/8	5/8	Chord	2/2	1	1	1/16		1/16	1	234							
17	16	63	63	0.25	11/16	11/16	Chord	2/2	1	1	1/16		1/16	1	235							
17	16	253/4	253/4	0.75	3/4	3/4	Chord	2/2	1	1	3/16		1/8	3/2	236							
18	16	64	64	0.25	0	15/16	Chord	2/2	1	1	1/16		1/16	1	237							
19	17	257/4	257/4	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	238							38
19	17	261/4	261/4	0.25	1/4	1/4	Chord	2/2	1	1	1/16		1/16	1	239							
19	17	131/2	131/2	0.25	5/16	5/16	Chord	2/2	1	1	1/16		1/16	1	240							
19	17	263/4	263/4	0.25	3/8	3/8	Chord	2/2	1	1	1/16		1/16	1	241							
19	17	66	66	0.25	7/16	7/16	Chord	2/2	1	1	1/16		1/16	1	242							
19	17	265/4	265/4	0.25	1/2	1/2	Chord	2/2	1	1	1/16		1/16	1	243							39
19	17	133/2	133/2	0.25	9/16	9/16	Chord	2/2	1	1	1/16		1/16	1	244							39
19	17	267/4	267/4	0.25	5/8	5/8	Chord	2/2	1	1	1/16		1/16	1	245							
19	17	67	67	0.25	11/16	11/16	Chord	2/2	1	1	1/16		1/16	1	246							
19	17	269/4	269/4	0.25	3/4	3/4	Chord	2/2	1	1	1/16		1/16	1	247							
19	17	135/2	135/2	0.25	13/16	13/16	Chord	2/2	1	1	1/16		1/16	1	248							
19	17	271/4	271/4	0.25	7/8	7/8	Chord	2/2	1	1	1/16		1/16	1	249							
19	17	68	68	0.25	15/16	15/16	Chord	2/2	1	1	1/16		1/16	1	250							
19	17	257/4	257/4	1.0	0	0	Chord	2/2	1	2	1/4		1/4	1	251							
19	17	261/4	261/4	0.25	1/4	1/4	Chord	2/2	1	2	1/16		1/16	1	252							
20	18	273/4	273/4	0.25	0	0	Chord	2/2	1	1	1/16		1/16	1	253							40
20	18	137/2	137/2	0.25	1/16	1/16	Chord	2/2	1	1	1/16		1/16	1	254							40
20	18	275/4	275/4	0.25	1/8	1/8	Chord	2/2	1	1	1/16		1/16	1	255							
20	18	69	69	0.25	3/16	3/16	Chord	2/2	1	1	1/16		1/16	1	256							
20	18	277/4	277/4	0.25	1/4	1/4	Chord	2/2	1	1	1/16		1/16	1	257							
20	18	139/2	139/2	0.25	5/16	5/16	Chord	2/2	1	1	1/16		1/16	1	258							
20	18	279/4	279/4	0.25	3/8	3/8	Chord	2/2	1	1	1/16		1/16	1	259							
20	18	70	70	0.25	7/16	7/16	Chord	2/2	1	1	1/16		1/16	1	260							
20	18	281/4	281/4	0.25	1/2	1/2	Chord	2/2	1	1	1/16		1/16	1	261							
20	18	141/2	141/2	0.25	9/16	9/16	Chord	2/2	1	1	1/16		1/16	1	262							
20	18	283/4	283/4	0.25	5/8	5/8	Chord	2/2	1	1	1/16		1/16	1	263							
20	18	71	71	0.25	11/16	11/16	Chord	2/2	1	1	1/16		1/16	1	264							
20	18	285/4	285/4	0.25	3/4	3/4	Chord	2/2	1	1	1/16		1/16	1	265							41
20	18	143/2	143/2	0.25	13/16	13/16	Chord	2/2	1	1	1/16		1/16	1	266							41
20	18	287/4	287/4	0.25	7/8	7/8	Chord	2/2	1	1	1/16		1/16	1	267							
20	18	72	72	0.25	15/16	15/16	Chord	2/2	1	1	1/16		1/16	1	268							
21	19	289/4	289/4	0.5	0	0	Chord	2/2	1	1	1/8		1/8	1	269	ornamentTrill						
21	19	291/4	291/4	0.0	1/8	1/8	Chord	2/2	1	1	0	grace16	1/16	1	270							
21	19	291/4	291/4	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	271							
21	19	293/4	293/4	0.25	1/4	1/4	Chord	2/2	1	1	1/16		1/16	1	272							
21	19	147/2	147/2	0.25	5/16	5/16	Chord	2/2	1	1	1/16		1/16	1	273							
21	19	295/4	295/4	0.25	3/8	3/8	Chord	2/2	1	1	1/16		1/16	1	274							
21	19	74	74	0.25	7/16	7/16	Chord	2/2	1	1	1/16		1/16	1	275							
21	19	297/4	297/4	0.25	1/2	1/2	Chord	2/2	1	1	1/16		1/16	1	276							
21	19	149/2	149/2	0.25	9/16	9/16	Chord	2/2	1	1	1/16		1/16	1	277							
21	19	299/4	299/4	0.25	5/8	5/8	Chord	2/2	1	1	1/16		1/16	1	278							
21	19	75	75	0.25	11/16	11/16	Chord	2/2	1	1	1/16		1/16	1	279							
21	19	301/4	301/4	0.25	3/4	3/4	Chord	2/2	1	1	1/16		1/16	1	280							
21	19	151/2	151/2	0.25	13/16	13/16	Chord	2/2	1	1	1/16		1/16	1	281							
21	19	303/4	303/4	0.25	7/8	7/8	Chord	2/2	1	1	1/16		1/16	1	282							
21	19	76	76	0.25	15/16	15/16	Chord	2/2	1	1	1/16		1/16	1	283							
