mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
35	35	553/4	553/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	575						
35	35	277/2	277/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	576						
35	35	555/4	555/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	577						
35	35	139	139	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	578						
35	35	557/4	557/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	579						
35	35	279/2	279/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	580						
35	35	559/4	559/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	581						
35	35	136	136	0.25	0	0	Chord	4/4	1	2	1/16	1/16	1	582						
35	35	545/4	545/4	0.25	1/16	1/16	Chord	4/4	1	2	1/16	1/16	1	583						
35	35	273/2	273/2	0.25	1/8	1/8	Chord	4/4	1	2	1/16	1/16	1	584						
35	35	547/4	547/4	0.25	3/16	3/16	Chord	4/4	1	2	1/16	1/16	1	585						
35	35	137	137	0.25	1/4	1/4	Chord	4/4	1	2	1/16	1/16	1	586						
35	35	549/4	549/4	0.25	5/16	5/16	Chord	4/4	1	2	1/16	1/16	1	587						
35	35	275/2	275/2	0.25	3/8	3/8	Chord	4/4	1	2	1/16	1/16	1	588						
35	35	551/4	551/4	0.25	7/16	7/16	Chord	4/4	1	2	1/16	1/16	1	589						
35	35	138	138	0.25	1/2	1/2	Chord	4/4	1	2	1/16	1/16	1	590						
35	35	553/4	553/4	0.25	9/16	9/16	Chord	4/4	1	2	1/16	1/16	1	591						
35	35	277/2	277/2	0.25	5/8	5/8	Chord	4/4	1	2	1/16	1/16	1	592						
35	35	555/4	555/4	0.25	11/16	11/16	Chord	4/4	1	2	1/16	1/16	1	593						
35	35	139	139	0.25	3/4	3/4	Chord	4/4	1	2	1/16	1/16	1	594						
35	35	557/4	557/4	0.25	13/16	13/16	Chord	4/4	1	2	1/16	1/16	1	595						
35	35	279/2	279/2	0.25	7/8	7/8	Chord	4/4	1	2	1/16	1/16	1	596						
35	35	559/4	559/4	0.25	15/16	15/16	Chord	4/4	1	2	1/16	1/16	1	597						
36	36	140	140	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	598						
36	36	561/4	561/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	599						
36	36	281/2	281/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	600						
36	36	563/4	563/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	601						
36	36	141	141	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	602						
36	36	565/4	565/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	603						
36	36	283/2	283/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	604						
36	36	567/4	567/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	605						
36	36	142	142	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	606						
36	36	569/4	569/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	607						
36	36	285/2	285/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	608						
36	36	571/4	571/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	609						
36	36	143	143	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	610						
36	36	573/4	573/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	611						
36	36	287/2	287/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	612						
36	36	575/4	575/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	613						
36	36	140	140	0.25	0	0	Chord	4/4	1	2	1/16	1/16	1	614						
36	36	561/4	561/4	0.25	1/16	1/16	Chord	4/4	1	2	1/16	1/16	1	615						
36	36	281/2	281/2	0.25	1/8	1/8	Chord	4/4	1	2	1/16	1/16	1	616						
36	36	563/4	563/4	0.25	3/16	3/16	Chord	4/4	1	2	1/16	1/16	1	617						
36	36	141	141	0.25	1/4	1/4	Chord	4/4	1	2	1/16	1/16	1	618						
36	36	565/4	565/4	0.25	5/16	5/16	Chord	4/4	1	2	1/16	1/16	1	619						
36	36	283/2	283/2	0.25	3/8	3/8	Chord	4/4	1	2	1/16	1/16	1	620						
36	36	567/4	567/4	0.25	7/16	7/16	Chord	4/4	1	2	1/16	1/16	1	621						
37	37	144	144	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	622						
37	37	577/4	577/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	623						
37	37	289/2	289/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	624						
37	37	579/4	579/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	625						
37	37	145	145	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	626						
37	37	581/4	581/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	627						
37	37	291/2	291/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	628						
37	37	583/4	583/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	629						
37	37	146	146	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	630						
37	37	585/4	585/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	631						
37	37	293/2	293/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	632						
37	37	587/4	587/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	633						
37	37	147	147	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	634						
37	37	589/4	589/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	635						
37	37	295/2	295/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	636						
37	37	591/4	591/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	637						
38	38	148	148	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	638						
38	38	593/4	593/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	639						
38	38	297/2	297/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	640						
38	38	595/4	595/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	641						
38	38	149	149	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	642						
38	38	597/4	597/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	643						
38	38	299/2	299/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	644						
38	38	599/4	599/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	645						
38	38	150	150	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	646						
38	38	601/4	601/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	647						
38	38	301/2	301/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	648						
38	38	603/4	603/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	649						
38	38	151	151	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	650						
38	38	605/4	605/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	651						
38	38	303/2	303/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	652						
38	38	607/4	607/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	653						
39	39	152	152	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	654						53
39	39	609/4	609/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	655						53
39	39	305/2	305/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	656						
39	39	611/4	611/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	657						
39	39	153	153	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	658						
39	39	613/4	613/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	659						
39	39	307/2	307/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	660						
39	39	615/4	615/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	661						
39	39	154	154	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	662						54
39	39	617/4	617/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	663						54
39	39	309/2	309/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	664						
39	39	619/4	619/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	665						
39	39	155	155	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	666						
39	39	621/4	621/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	667						
39	39	311/2	311/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	668						
39	39	623/4	623/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	669						
40	40	156	156	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	670						55
40	40	625/4	625/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	671						55
40	40	313/2	313/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	672						
40	40	627/4	627/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	673						
40	40	157	157	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	674						
40	40	629/4	629/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	675						
40	40	315/2	315/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	676						
40	40	631/4	631/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	677						
40	40	158	158	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	678						56
40	40	633/4	633/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	679						56
40	40	317/2	317/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	680						
40	40	635/4	635/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	681						
40	40	159	159	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	682						
40	40	637/4	637/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	683						
40	40	319/2	319/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	684						
40	40	639/4	639/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	685						
41	41	160	160	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	686						57
41	41	641/4	641/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	687						57
41	41	321/2	321/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	688						
41	41	643/4	643/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	689						
41	41	161	161	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	690						
41	41	645/4	645/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	691						
41	41	323/2	323/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	692						
41	41	647/4	647/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	693						
41	41	162	162	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	694						58
41	41	649/4	649/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	695						58
41	41	325/2	325/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	696						
41	41	651/4	651/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	697						
41	41	163	163	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	698						
41	41	653/4	653/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	699						
41	41	327/2	327/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	700						
41	41	655/4	655/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	701						
42	42	164	164	4.0	0	0	Chord	4/4	1	1	1	1	1	702						
