mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
5	5	12	12	2.0	0	0	Chord	3/4	1	3	1/2	1/2	1	26								
6	6	15	15	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	27								
6	6	31/2	31/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	28								
6	6	16	16	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	29								
6	6	33/2	33/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	30								
6	6	17	17	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	31								
6	6	15	15	0.5	0	0	Chord	3/4	1	2	1/8	1/8	1	32								
7	7	18	18	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	33								
7	7	19	19	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	34								
7	7	20	20	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	35								
7	7	18	18	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	36								
7	7	19	19	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	37								
7	7	20	20	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	38								
7	7	19	19	1.0	1/4	1/4	Chord	3/4	1	3	1/4	1/4	1	39								
7	7	20	20	1.0	1/2	1/2	Chord	3/4	1	3	1/4	1/4	1	40								
8	8	21	21	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	41								
8	8	21	21	3.0	0	0	Chord	3/4	1	2	3/4	1/2	3/2	42								
8	8	21	21	3.0	0	0	Chord	3/4	1	3	3/4	1/2	3/2	43								
9	9	24	24	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	44								
9	9	26	26	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	45								1
9	9	53/2	53/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	46								1
9	9	107/4	107/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	47								
9	9	24	24	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	48								
10	10	27	27	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	49								2
10	10	55/2	55/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	50								2
10	10	28	28	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	51								
10	10	57/2	57/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	52								
10	10	29	29	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	53								
10	10	59/2	59/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	54								
10	10	27	27	0.5	0	0	Chord	3/4	1	2	1/8	1/8	1	55								
11	11	30	30	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	56								
11	11	31	31	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	57								
11	11	32	32	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	58								
11	11	30	30	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	59								
11	11	32	32	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	60								
12	12	33	33	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	61								3
12	12	67/2	67/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	62								3
12	12	34	34	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	63								
12	12	69/2	69/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	64								
12	12	35	35	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	65								
12	12	71/2	71/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	66								
12	12	33	33	0.5	0	0	Chord	3/4	1	2	1/8	1/8	1	67								
13	13	36	36	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	68								
13	13	38	38	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	69								
13	13	36	36	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	70								
13	13	37	37	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	71								
13	13	38	38	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	72								
14	14	39	39	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	73								
14	14	79/2	79/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	74								
14	14	40	40	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	75								
14	14	81/2	81/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	76								
14	14	41	41	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	77								
14	14	39	39	0.5	0	0	Chord	3/4	1	2	1/8	1/8	1	78								
14	14	41	41	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	79								
14	14	41	41	1.0	1/2	1/2	Chord	3/4	1	3	1/4	1/4	1	80								
15	15	42	42	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	81								
15	15	43	43	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	82								
15	15	87/2	87/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	83								
15	15	44	44	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	84								
15	15	89/2	89/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	85								
15	15	42	42	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	86								
15	15	42	42	1.0	0	0	Chord	3/4	1	3	1/4	1/4	1	87								
16	16	45	45	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	88								4
16	16	91/2	91/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	89								4
16	16	46	46	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	90								
16	16	93/2	93/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	91								
16	16	47	47	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	92								
16	16	95/2	95/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	93								
17	17	48	48	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	94	ornamentTrill							
17	17	50	50	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	95								
17	17	48	48	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	96								
18	18	51	51	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	97								
18	18	103/2	103/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	98								
18	18	52	52	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	99								
18	18	105/2	105/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	100								
18	18	53	53	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	101	ornamentTrill							
18	18	51	51	0.5	0	0	Chord	3/4	1	2	1/8	1/8	1	102								
19	19	54	54	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	103								
19	19	55	55	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	104								
19	19	56	56	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	105								
19	19	113/2	113/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	106								
19	19	54	54	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	107								
19	19	55	55	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	108								
19	19	56	56	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	109								
19	19	54	54	1.0	0	0	Chord	3/4	1	3	1/4	1/4	1	110								
19	19	55	55	1.0	1/4	1/4	Chord	3/4	1	3	1/4	1/4	1	111								
20	20	57	57	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	112								5
20	20	115/2	115/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	113								5
20	20	58	58	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	114								
20	20	117/2	117/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	115								
20	20	59	59	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	116								
20	20	119/2	119/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	117								
20	20	57	57	0.5	0	0	Chord	3/4	1	2	1/8	1/8	1	118								
20	20	57	57	0.5	0	0	Chord	3/4	1	3	1/8	1/8	1	119								
21	21	60	60	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	120								6
21	21	61	61	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	121								
21	21	62	62	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	122								
21	21	60	60	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	123								
21	21	62	62	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	124								
22	22	63	63	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	125								
22	22	127/2	127/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	126								
22	22	64	64	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	127								
22	22	129/2	129/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	128								
22	22	65	65	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	129								
22	22	63	63	0.5	0	0	Chord	3/4	1	2	1/8	1/8	1	130								
22	22	65	65	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	131								
23	23	66	66	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	132								
23	23	133/2	133/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	133								
23	23	67	67	1.5	1/4	1/4	Chord	3/4	1	1	3/8	1/4	3/2	134	ornamentTrill							
23	23	137/2	137/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	135								
23	23	67	67	1.5	1/4	1/4	Chord	3/4	1	2	3/8	1/4	3/2	136								
24	24	69	69	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	137								
24	24	69	69	3.0	0	0	Chord	3/4	1	2	3/4	1/2	3/2	138								
24	24	69	69	3.0	0	0	Chord	3/4	1	3	3/4	1/2	3/2	139								
