mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
4	3	17/2	17/2	0.25	0	0	Chord	2/2	1	1	1/16	1/16	1	30							
4	3	35/4	35/4	0.25	1/16	1/16	Chord	2/2	1	1	1/16	1/16	1	31							5
4	3	9	9	0.25	1/8	1/8	Chord	2/2	1	1	1/16	1/16	1	32							5
4	3	37/4	37/4	0.25	3/16	3/16	Chord	2/2	1	1	1/16	1/16	1	33							
4	3	19/2	19/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	34							
4	3	10	10	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	35							
4	3	21/2	21/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	36							
4	3	11	11	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	37							
4	3	23/2	23/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	38							
4	3	12	12	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	39							
5	4	25/2	25/2	0.25	0	0	Chord	2/2	1	1	1/16	1/16	1	40							
5	4	51/4	51/4	0.25	1/16	1/16	Chord	2/2	1	1	1/16	1/16	1	41							6
5	4	13	13	0.25	1/8	1/8	Chord	2/2	1	1	1/16	1/16	1	42							6
5	4	53/4	53/4	0.25	3/16	3/16	Chord	2/2	1	1	1/16	1/16	1	43							
5	4	27/2	27/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	44							
5	4	14	14	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	45							
5	4	29/2	29/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	46							
5	4	15	15	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	47							
5	4	31/2	31/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	48							
5	4	16	16	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	49							
6	5	33/2	33/2	0.25	0	0	Chord	2/2	1	1	1/16	1/16	1	50							
6	5	67/4	67/4	0.25	1/16	1/16	Chord	2/2	1	1	1/16	1/16	1	51							7
6	5	17	17	0.25	1/8	1/8	Chord	2/2	1	1	1/16	1/16	1	52							7
6	5	69/4	69/4	0.25	3/16	3/16	Chord	2/2	1	1	1/16	1/16	1	53							
6	5	35/2	35/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	54							
6	5	18	18	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	55							
6	5	37/2	37/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	56							
6	5	19	19	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	57							
6	5	39/2	39/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	58							
6	5	20	20	0.25	7/8	7/8	Chord	2/2	1	1	1/16	1/16	1	59							8
6	5	81/4	81/4	0.25	15/16	15/16	Chord	2/2	1	1	1/16	1/16	1	60							
7	6	41/2	41/2	0.25	0	0	Chord	2/2	1	1	1/16	1/16	1	61							9
7	6	83/4	83/4	0.25	1/16	1/16	Chord	2/2	1	1	1/16	1/16	1	62							9
7	6	21	21	0.25	1/8	1/8	Chord	2/2	1	1	1/16	1/16	1	63							9
7	6	85/4	85/4	0.25	3/16	3/16	Chord	2/2	1	1	1/16	1/16	1	64							
7	6	43/2	43/2	0.25	1/4	1/4	Chord	2/2	1	1	1/16	1/16	1	65							10
7	6	87/4	87/4	0.25	5/16	5/16	Chord	2/2	1	1	1/16	1/16	1	66							10
7	6	22	22	0.25	3/8	3/8	Chord	2/2	1	1	1/16	1/16	1	67							10
7	6	89/4	89/4	0.25	7/16	7/16	Chord	2/2	1	1	1/16	1/16	1	68							
7	6	45/2	45/2	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	69							
7	6	47/2	47/2	0.25	3/4	3/4	Chord	2/2	1	1	1/16	1/16	1	70							
7	6	95/4	95/4	0.25	13/16	13/16	Chord	2/2	1	1	1/16	1/16	1	71							
7	6	24	24	0.25	7/8	7/8	Chord	2/2	1	1	1/16	1/16	1	72							
7	6	97/4	97/4	0.25	15/16	15/16	Chord	2/2	1	1	1/16	1/16	1	73							
7	6	45/2	45/2	1.0	1/2	1/2	Chord	2/2	1	2	1/4	1/4	1	74							
7	6	45/2	45/2	1.0	1/2	1/2	Chord	2/2	1	3	1/4	1/4	1	75							
8	7	49/2	49/2	0.25	0	0	Chord	2/2	1	1	1/16	1/16	1	76							11
8	7	99/4	99/4	0.25	1/16	1/16	Chord	2/2	1	1	1/16	1/16	1	77							11
8	7	25	25	0.25	1/8	1/8	Chord	2/2	1	1	1/16	1/16	1	78							11
8	7	101/4	101/4	0.25	3/16	3/16	Chord	2/2	1	1	1/16	1/16	1	79							
8	7	51/2	51/2	0.25	1/4	1/4	Chord	2/2	1	1	1/16	1/16	1	80							12
8	7	103/4	103/4	0.25	5/16	5/16	Chord	2/2	1	1	1/16	1/16	1	81							12
8	7	26	26	0.25	3/8	3/8	Chord	2/2	1	1	1/16	1/16	1	82							12
8	7	105/4	105/4	0.25	7/16	7/16	Chord	2/2	1	1	1/16	1/16	1	83							
8	7	53/2	53/2	0.25	1/2	1/2	Chord	2/2	1	1	1/16	1/16	1	84							13
8	7	107/4	107/4	0.25	9/16	9/16	Chord	2/2	1	1	1/16	1/16	1	85							13
8	7	27	27	0.25	5/8	5/8	Chord	2/2	1	1	1/16	1/16	1	86							13
8	7	109/4	109/4	0.25	11/16	11/16	Chord	2/2	1	1	1/16	1/16	1	87							
8	7	55/2	55/2	0.25	3/4	3/4	Chord	2/2	1	1	1/16	1/16	1	88							14
8	7	111/4	111/4	0.25	13/16	13/16	Chord	2/2	1	1	1/16	1/16	1	89							14
8	7	28	28	0.25	7/8	7/8	Chord	2/2	1	1	1/16	1/16	1	90							14
8	7	113/4	113/4	0.25	15/16	15/16	Chord	2/2	1	1	1/16	1/16	1	91							
9	8	57/2	57/2	0.25	0	0	Chord	2/2	1	1	1/16	1/16	1	92							15
9	8	115/4	115/4	0.25	1/16	1/16	Chord	2/2	1	1	1/16	1/16	1	93							15
9	8	29	29	0.25	1/8	1/8	Chord	2/2	1	1	1/16	1/16	1	94							15
9	8	117/4	117/4	0.25	3/16	3/16	Chord	2/2	1	1	1/16	1/16	1	95							
9	8	59/2	59/2	0.25	1/4	1/4	Chord	2/2	1	1	1/16	1/16	1	96							16
9	8	119/4	119/4	0.25	5/16	5/16	Chord	2/2	1	1	1/16	1/16	1	97							16
9	8	30	30	0.25	3/8	3/8	Chord	2/2	1	1	1/16	1/16	1	98							
9	8	121/4	121/4	0.25	7/16	7/16	Chord	2/2	1	1	1/16	1/16	1	99							
9	8	61/2	61/2	0.25	1/2	1/2	Chord	2/2	1	1	1/16	1/16	1	100							17
9	8	123/4	123/4	0.25	9/16	9/16	Chord	2/2	1	1	1/16	1/16	1	101							17
9	8	31	31	0.25	5/8	5/8	Chord	2/2	1	1	1/16	1/16	1	102							17
9	8	125/4	125/4	0.25	11/16	11/16	Chord	2/2	1	1	1/16	1/16	1	103							
9	8	63/2	63/2	0.25	3/4	3/4	Chord	2/2	1	1	1/16	1/16	1	104							18
9	8	127/4	127/4	0.25	13/16	13/16	Chord	2/2	1	1	1/16	1/16	1	105							18
9	8	32	32	0.25	7/8	7/8	Chord	2/2	1	1	1/16	1/16	1	106							18
9	8	129/4	129/4	0.25	15/16	15/16	Chord	2/2	1	1	1/16	1/16	1	107							
10	9	65/2	65/2	0.25	0	0	Chord	2/2	1	1	1/16	1/16	1	108							19
10	9	131/4	131/4	0.25	1/16	1/16	Chord	2/2	1	1	1/16	1/16	1	109							19
10	9	33	33	0.25	1/8	1/8	Chord	2/2	1	1	1/16	1/16	1	110							19
10	9	133/4	133/4	0.25	3/16	3/16	Chord	2/2	1	1	1/16	1/16	1	111							
10	9	67/2	67/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	112							
10	9	34	34	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	113							
10	9	69/2	69/2	0.25	1/2	1/2	Chord	2/2	1	1	1/16	1/16	1	114							
10	9	139/4	139/4	0.25	9/16	9/16	Chord	2/2	1	1	1/16	1/16	1	115							20
10	9	35	35	0.25	5/8	5/8	Chord	2/2	1	1	1/16	1/16	1	116							20
10	9	141/4	141/4	0.25	11/16	11/16	Chord	2/2	1	1	1/16	1/16	1	117							
10	9	71/2	71/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	118							
10	9	36	36	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	119							
11	10	73/2	73/2	0.25	0	0	Chord	2/2	1	1	1/16	1/16	1	120							21
11	10	147/4	147/4	0.25	1/16	1/16	Chord	2/2	1	1	1/16	1/16	1	121							21
11	10	37	37	0.25	1/8	1/8	Chord	2/2	1	1	1/16	1/16	1	122							21
11	10	149/4	149/4	0.25	3/16	3/16	Chord	2/2	1	1	1/16	1/16	1	123							
11	10	75/2	75/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	124							
11	10	38	38	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	125							
11	10	77/2	77/2	0.25	1/2	1/2	Chord	2/2	1	1	1/16	1/16	1	126							
11	10	155/4	155/4	0.25	9/16	9/16	Chord	2/2	1	1	1/16	1/16	1	127							22
11	10	39	39	0.25	5/8	5/8	Chord	2/2	1	1	1/16	1/16	1	128							22
11	10	157/4	157/4	0.25	11/16	11/16	Chord	2/2	1	1	1/16	1/16	1	129							
11	10	79/2	79/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	130							
11	10	40	40	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	131							
12	11	81/2	81/2	0.25	0	0	Chord	2/2	1	1	1/16	1/16	1	132							23
12	11	163/4	163/4	0.25	1/16	1/16	Chord	2/2	1	1	1/16	1/16	1	133							23
12	11	41	41	0.25	1/8	1/8	Chord	2/2	1	1	1/16	1/16	1	134							23
12	11	165/4	165/4	0.25	3/16	3/16	Chord	2/2	1	1	1/16	1/16	1	135							
12	11	83/2	83/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	136							
12	11	42	42	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	137							
12	11	85/2	85/2	0.25	1/2	1/2	Chord	2/2	1	1	1/16	1/16	1	138							24
12	11	171/4	171/4	0.25	9/16	9/16	Chord	2/2	1	1	1/16	1/16	1	139							24
12	11	43	43	0.25	5/8	5/8	Chord	2/2	1	1	1/16	1/16	1	140							24
12	11	173/4	173/4	0.25	11/16	11/16	Chord	2/2	1	1	1/16	1/16	1	141							
12	11	87/2	87/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	142							
12	11	44	44	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	143							
13	12	89/2	89/2	0.25	0	0	Chord	2/2	1	1	1/16	1/16	1	144							25
13	12	179/4	179/4	0.25	1/16	1/16	Chord	2/2	1	1	1/16	1/16	1	145							25
13	12	45	45	0.25	1/8	1/8	Chord	2/2	1	1	1/16	1/16	1	146							25
13	12	181/4	181/4	0.25	3/16	3/16	Chord	2/2	1	1	1/16	1/16	1	147							
13	12	91/2	91/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	148							
13	12	46	46	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	149							
13	12	93/2	93/2	0.25	1/2	1/2	Chord	2/2	1	1	1/16	1/16	1	150							26
13	12	187/4	187/4	0.25	9/16	9/16	Chord	2/2	1	1	1/16	1/16	1	151							
13	12	47	47	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	152							
13	12	95/2	95/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	153							
13	12	48	48	0.25	7/8	7/8	Chord	2/2	1	1	1/16	1/16	1	154							27
13	12	193/4	193/4	0.25	15/16	15/16	Chord	2/2	1	1	1/16	1/16	1	155							
14	13	97/2	97/2	0.25	0	0	Chord	2/2	1	1	1/16	1/16	1	156							28
14	13	195/4	195/4	0.25	1/16	1/16	Chord	2/2	1	1	1/16	1/16	1	157							28
14	13	49	49	0.25	1/8	1/8	Chord	2/2	1	1	1/16	1/16	1	158							
14	13	197/4	197/4	0.25	3/16	3/16	Chord	2/2	1	1	1/16	1/16	1	159							
14	13	99/2	99/2	0.25	1/4	1/4	Chord	2/2	1	1	1/16	1/16	1	160							29
14	13	199/4	199/4	0.25	5/16	5/16	Chord	2/2	1	1	1/16	1/16	1	161							29
14	13	50	50	0.25	3/8	3/8	Chord	2/2	1	1	1/16	1/16	1	162							
14	13	201/4	201/4	0.25	7/16	7/16	Chord	2/2	1	1	1/16	1/16	1	163							
14	13	101/2	101/2	0.25	1/2	1/2	Chord	2/2	1	1	1/16	1/16	1	164							
14	13	203/4	203/4	0.25	9/16	9/16	Chord	2/2	1	1	1/16	1/16	1	165							30
14	13	51	51	0.25	5/8	5/8	Chord	2/2	1	1	1/16	1/16	1	166							30
14	13	205/4	205/4	0.25	11/16	11/16	Chord	2/2	1	1	1/16	1/16	1	167							
14	13	103/2	103/2	0.25	3/4	3/4	Chord	2/2	1	1	1/16	1/16	1	168							
14	13	207/4	207/4	0.25	13/16	13/16	Chord	2/2	1	1	1/16	1/16	1	169							31
14	13	52	52	0.25	7/8	7/8	Chord	2/2	1	1	1/16	1/16	1	170							31
14	13	209/4	209/4	0.25	15/16	15/16	Chord	2/2	1	1	1/16	1/16	1	171							
15	14	105/2	105/2	0.25	0	0	Chord	2/2	1	1	1/16	1/16	1	172							32
15	14	211/4	211/4	0.25	1/16	1/16	Chord	2/2	1	1	1/16	1/16	1	173							32
15	14	53	53	0.25	1/8	1/8	Chord	2/2	1	1	1/16	1/16	1	174							32
15	14	213/4	213/4	0.25	3/16	3/16	Chord	2/2	1	1	1/16	1/16	1	175							
15	14	107/2	107/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	176							
15	14	54	54	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	177							
15	14	109/2	109/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	178							
15	14	55	55	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	179							
15	14	111/2	111/2	0.25	3/4	3/4	Chord	2/2	1	1	1/16	1/16	1	180							33
15	14	223/4	223/4	0.25	13/16	13/16	Chord	2/2	1	1	1/16	1/16	1	181							33
15	14	56	56	0.25	7/8	7/8	Chord	2/2	1	1	1/16	1/16	1	182							33
15	14	225/4	225/4	0.25	15/16	15/16	Chord	2/2	1	1	1/16	1/16	1	183							
16	15	113/2	113/2	0.25	0	0	Chord	2/2	1	1	1/16	1/16	1	184							34
16	15	227/4	227/4	0.25	1/16	1/16	Chord	2/2	1	1	1/16	1/16	1	185							34
16	15	57	57	0.25	1/8	1/8	Chord	2/2	1	1	1/16	1/16	1	186							34
16	15	229/4	229/4	0.25	3/16	3/16	Chord	2/2	1	1	1/16	1/16	1	187							
16	15	115/2	115/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	188							
16	15	58	58	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	189							
16	15	117/2	117/2	0.25	1/2	1/2	Chord	2/2	1	1	1/16	1/16	1	190							35
16	15	235/4	235/4	0.25	9/16	9/16	Chord	2/2	1	1	1/16	1/16	1	191							35
16	15	59	59	0.25	5/8	5/8	Chord	2/2	1	1	1/16	1/16	1	192							35
16	15	237/4	237/4	0.25	11/16	11/16	Chord	2/2	1	1	1/16	1/16	1	193							
16	15	119/2	119/2	0.25	3/4	3/4	Chord	2/2	1	1	1/16	1/16	1	194							
16	15	239/4	239/4	0.25	13/16	13/16	Chord	2/2	1	1	1/16	1/16	1	195							
16	15	60	60	0.25	7/8	7/8	Chord	2/2	1	1	1/16	1/16	1	196							
16	15	241/4	241/4	0.25	15/16	15/16	Chord	2/2	1	1	1/16	1/16	1	197							
17	16	121/2	121/2	0.25	0	0	Chord	2/2	1	1	1/16	1/16	1	198							
17	16	243/4	243/4	0.25	1/16	1/16	Chord	2/2	1	1	1/16	1/16	1	199							
17	16	61	61	0.25	1/8	1/8	Chord	2/2	1	1	1/16	1/16	1	200							
17	16	245/4	245/4	0.25	3/16	3/16	Chord	2/2	1	1	1/16	1/16	1	201							
17	16	123/2	123/2	0.25	1/4	1/4	Chord	2/2	1	1	1/16	1/16	1	202							
17	16	247/4	247/4	0.25	5/16	5/16	Chord	2/2	1	1	1/16	1/16	1	203							
17	16	62	62	0.25	3/8	3/8	Chord	2/2	1	1	1/16	1/16	1	204							
17	16	249/4	249/4	0.25	7/16	7/16	Chord	2/2	1	1	1/16	1/16	1	205							
17	16	125/2	125/2	1.5	1/2	1/2	Chord	2/2	1	1	3/8	1/4	3/2	206							
17	16	64	64	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	207							
18	17	129/2	129/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	208							36
18	17	65	65	0.25	1/8	1/8	Chord	2/2	1	1	1/16	1/16	1	209							36
18	17	261/4	261/4	0.25	3/16	3/16	Chord	2/2	1	1	1/16	1/16	1	210							
18	17	131/2	131/2	0.25	1/4	1/4	Chord	2/2	1	1	1/16	1/16	1	211							37
18	17	263/4	263/4	0.25	5/16	5/16	Chord	2/2	1	1	1/16	1/16	1	212							37
18	17	66	66	0.25	3/8	3/8	Chord	2/2	1	1	1/16	1/16	1	213							37
18	17	265/4	265/4	0.25	7/16	7/16	Chord	2/2	1	1	1/16	1/16	1	214							
18	17	133/2	133/2	0.25	1/2	1/2	Chord	2/2	1	1	1/16	1/16	1	215							
18	17	267/4	267/4	0.25	9/16	9/16	Chord	2/2	1	1	1/16	1/16	1	216							
18	17	67	67	0.25	5/8	5/8	Chord	2/2	1	1	1/16	1/16	1	217							
18	17	269/4	269/4	0.25	11/16	11/16	Chord	2/2	1	1	1/16	1/16	1	218							
18	17	135/2	135/2	0.25	3/4	3/4	Chord	2/2	1	1	1/16	1/16	1	219							
18	17	271/4	271/4	0.25	13/16	13/16	Chord	2/2	1	1	1/16	1/16	1	220							
18	17	68	68	0.25	7/8	7/8	Chord	2/2	1	1	1/16	1/16	1	221							
18	17	273/4	273/4	0.25	15/16	15/16	Chord	2/2	1	1	1/16	1/16	1	222							
19	18	137/2	137/2	0.25	0	0	Chord	2/2	1	1	1/16	1/16	1	223							
19	18	275/4	275/4	0.25	1/16	1/16	Chord	2/2	1	1	1/16	1/16	1	224							38
19	18	69	69	0.25	1/8	1/8	Chord	2/2	1	1	1/16	1/16	1	225							38
19	18	277/4	277/4	0.25	3/16	3/16	Chord	2/2	1	1	1/16	1/16	1	226							
19	18	139/2	139/2	0.25	1/4	1/4	Chord	2/2	1	1	1/16	1/16	1	227							
19	18	279/4	279/4	0.25	5/16	5/16	Chord	2/2	1	1	1/16	1/16	1	228							39
19	18	70	70	0.25	3/8	3/8	Chord	2/2	1	1	1/16	1/16	1	229							39
19	18	281/4	281/4	0.25	7/16	7/16	Chord	2/2	1	1	1/16	1/16	1	230							
19	18	141/2	141/2	0.25	1/2	1/2	Chord	2/2	1	1	1/16	1/16	1	231							
19	18	283/4	283/4	0.25	9/16	9/16	Chord	2/2	1	1	1/16	1/16	1	232							40
19	18	71	71	0.25	5/8	5/8	Chord	2/2	1	1	1/16	1/16	1	233							
19	18	285/4	285/4	0.25	11/16	11/16	Chord	2/2	1	1	1/16	1/16	1	234							
19	18	143/2	143/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	235							
19	18	72	72	0.25	7/8	7/8	Chord	2/2	1	1	1/16	1/16	1	236							41
19	18	289/4	289/4	0.25	15/16	15/16	Chord	2/2	1	1	1/16	1/16	1	237							
20	19	145/2	145/2	0.25	0	0	Chord	2/2	1	1	1/16	1/16	1	238							42
20	19	291/4	291/4	0.25	1/16	1/16	Chord	2/2	1	1	1/16	1/16	1	239							42
20	19	73	73	0.25	1/8	1/8	Chord	2/2	1	1	1/16	1/16	1	240							42
20	19	293/4	293/4	0.25	3/16	3/16	Chord	2/2	1	1	1/16	1/16	1	241							
20	19	147/2	147/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	242							
20	19	74	74	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	243							
20	19	149/2	149/2	0.25	1/2	1/2	Chord	2/2	1	1	1/16	1/16	1	244							43
20	19	299/4	299/4	0.25	9/16	9/16	Chord	2/2	1	1	1/16	1/16	1	245							43
20	19	75	75	0.25	5/8	5/8	Chord	2/2	1	1	1/16	1/16	1	246							43
20	19	301/4	301/4	0.25	11/16	11/16	Chord	2/2	1	1	1/16	1/16	1	247							
20	19	151/2	151/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	248							
20	19	76	76	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	249							
21	20	153/2	153/2	0.25	0	0	Chord	2/2	1	1	1/16	1/16	1	250							44
21	20	307/4	307/4	0.25	1/16	1/16	Chord	2/2	1	1	1/16	1/16	1	251							44
21	20	77	77	0.25	1/8	1/8	Chord	2/2	1	1	1/16	1/16	1	252							44
21	20	309/4	309/4	0.25	3/16	3/16	Chord	2/2	1	1	1/16	1/16	1	253							
21	20	155/2	155/2	0.25	1/4	1/4	Chord	2/2	1	1	1/16	1/16	1	254							45
21	20	311/4	311/4	0.25	5/16	5/16	Chord	2/2	1	1	1/16	1/16	1	255							45
21	20	78	78	0.25	3/8	3/8	Chord	2/2	1	1	1/16	1/16	1	256							45
21	20	313/4	313/4	0.25	7/16	7/16	Chord	2/2	1	1	1/16	1/16	1	257							
21	20	157/2	157/2	0.25	1/2	1/2	Chord	2/2	1	1	1/16	1/16	1	258							46
21	20	315/4	315/4	0.25	9/16	9/16	Chord	2/2	1	1	1/16	1/16	1	259							46
21	20	79	79	0.25	5/8	5/8	Chord	2/2	1	1	1/16	1/16	1	260							46
21	20	317/4	317/4	0.25	11/16	11/16	Chord	2/2	1	1	1/16	1/16	1	261							
21	20	159/2	159/2	0.25	3/4	3/4	Chord	2/2	1	1	1/16	1/16	1	262							47
21	20	319/4	319/4	0.25	13/16	13/16	Chord	2/2	1	1	1/16	1/16	1	263							47
21	20	80	80	0.25	7/8	7/8	Chord	2/2	1	1	1/16	1/16	1	264							47
21	20	321/4	321/4	0.25	15/16	15/16	Chord	2/2	1	1	1/16	1/16	1	265							
22	21	161/2	161/2	0.25	0	0	Chord	2/2	1	1	1/16	1/16	1	266							48
22	21	323/4	323/4	0.25	1/16	1/16	Chord	2/2	1	1	1/16	1/16	1	267							48
22	21	81	81	0.25	1/8	1/8	Chord	2/2	1	1	1/16	1/16	1	268							48
22	21	325/4	325/4	0.25	3/16	3/16	Chord	2/2	1	1	1/16	1/16	1	269							
22	21	163/2	163/2	0.25	1/4	1/4	Chord	2/2	1	1	1/16	1/16	1	270							49
22	21	327/4	327/4	0.25	5/16	5/16	Chord	2/2	1	1	1/16	1/16	1	271							49
22	21	82	82	0.25	3/8	3/8	Chord	2/2	1	1	1/16	1/16	1	272							49
22	21	329/4	329/4	0.25	7/16	7/16	Chord	2/2	1	1	1/16	1/16	1	273							
22	21	165/2	165/2	0.25	1/2	1/2	Chord	2/2	1	1	1/16	1/16	1	274							50
22	21	331/4	331/4	0.25	9/16	9/16	Chord	2/2	1	1	1/16	1/16	1	275							50
22	21	83	83	0.25	5/8	5/8	Chord	2/2	1	1	1/16	1/16	1	276							50
22	21	333/4	333/4	0.25	11/16	11/16	Chord	2/2	1	1	1/16	1/16	1	277							
22	21	167/2	167/2	0.25	3/4	3/4	Chord	2/2	1	1	1/16	1/16	1	278							51
22	21	335/4	335/4	0.25	13/16	13/16	Chord	2/2	1	1	1/16	1/16	1	279							51
22	21	84	84	0.25	7/8	7/8	Chord	2/2	1	1	1/16	1/16	1	280							51
22	21	337/4	337/4	0.25	15/16	15/16	Chord	2/2	1	1	1/16	1/16	1	281							
23	22	169/2	169/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	282							
23	22	85	85	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	283							
23	22	171/2	171/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	284							
