mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
6	5	37/2	37/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	37							
6	5	19	19	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	38							
6	5	39/2	39/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	39							
6	5	20	20	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	40							
6	5	41/2	41/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	41							
6	5	21	21	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	42							
7	6	43/2	43/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	43							0
7	6	22	22	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	44							0
7	6	45/2	45/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	45							
7	6	23	23	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	46							
7	6	47/2	47/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	47							
7	6	24	24	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	48							
7	6	49/2	49/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	49							
7	6	25	25	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	50							
8	7	51/2	51/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	51							
8	7	26	26	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	52							
8	7	53/2	53/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	53							
8	7	27	27	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	54							
8	7	55/2	55/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	55							
8	7	28	28	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	56							
8	7	57/2	57/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	57							
8	7	29	29	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	58							
9	8	59/2	59/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	59							1
9	8	30	30	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	60							1
9	8	61/2	61/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	61							
9	8	31	31	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	62							
9	8	63/2	63/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	63							
9	8	32	32	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	64							
9	8	65/2	65/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	65							
9	8	33	33	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	66							
10	9	67/2	67/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	67							
10	9	34	34	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	68							
10	9	69/2	69/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	69							
10	9	35	35	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	70							
10	9	71/2	71/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	71							
10	9	36	36	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	72							
10	9	73/2	73/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	73							
10	9	37	37	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	74							
11	10	75/2	75/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	75							
11	10	38	38	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	76							
11	10	77/2	77/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	77							
11	10	39	39	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	78							
11	10	79/2	79/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	79							
11	10	40	40	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	80							
11	10	81/2	81/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	81							
11	10	41	41	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	82							
12	11	83/2	83/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	83							
12	11	42	42	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	84							
12	11	85/2	85/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	85							
12	11	43	43	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	86							
12	11	87/2	87/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	87							
12	11	44	44	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	88							
12	11	89/2	89/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	89							
12	11	45	45	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	90							
13	12	91/2	91/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	91							2
13	12	46	46	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	92							2
13	12	93/2	93/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	93							
13	12	47	47	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	94							
13	12	95/2	95/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	95							
13	12	48	48	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	96							
13	12	97/2	97/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	97							
13	12	49	49	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	98							
14	13	99/2	99/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	99							3
14	13	50	50	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	100							3
14	13	101/2	101/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	101							
14	13	51	51	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	102							
14	13	103/2	103/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	103							
14	13	52	52	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	104							
14	13	105/2	105/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	105							
14	13	53	53	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	106							
15	14	107/2	107/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	107							
15	14	54	54	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	108							
15	14	109/2	109/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	109							
15	14	55	55	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	110							
15	14	111/2	111/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	111							
15	14	56	56	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	112							
15	14	113/2	113/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	113							
15	14	57	57	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	114							
16	15	115/2	115/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	115							4
16	15	58	58	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	116							4
16	15	117/2	117/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	117							4
16	15	59	59	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	118							4
16	15	119/2	119/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	119							
16	15	60	60	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	120							
16	15	121/2	121/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	121							
16	15	61	61	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	122							
17	16	123/2	123/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	123							5
17	16	62	62	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	124							5
17	16	125/2	125/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	125							5
17	16	63	63	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	126							5
17	16	127/2	127/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	127							
17	16	64	64	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	128							
17	16	129/2	129/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	129							
17	16	65	65	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	130							
18	17	131/2	131/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	131							
18	17	66	66	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	132							
18	17	133/2	133/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	133							
18	17	67	67	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	134							
18	17	135/2	135/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	135							
18	17	68	68	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	136							
18	17	137/2	137/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	137							
18	17	69	69	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	138							
19	18	139/2	139/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	139							
19	18	70	70	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	140							
19	18	141/2	141/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	141							
19	18	71	71	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	142							
19	18	143/2	143/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	143							
19	18	72	72	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	144							
19	18	145/2	145/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	145							
19	18	73	73	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	146							
20	19	147/2	147/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	147							
20	19	74	74	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	148							
20	19	149/2	149/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	149							
20	19	75	75	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	150							
20	19	151/2	151/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	151							
20	19	76	76	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	152							
20	19	153/2	153/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	153							
20	19	77	77	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	154							
21	20	155/2	155/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	155							
21	20	78	78	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	156							
21	20	157/2	157/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	157							
21	20	79	79	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	158							
21	20	159/2	159/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	159							
22	20	80	80	0.5	0	5/8	Chord	2/2	1	1	1/8	1/8	1	160							
22	20	161/2	161/2	0.5	1/8	3/4	Chord	2/2	1	1	1/8	1/8	1	161							
22	20	81	81	0.5	1/4	7/8	Chord	2/2	1	1	1/8	1/8	1	162							
22	20	81	81	0.5	1/4	7/8	Chord	2/2	1	2	1/8	1/8	1	163							
23	21	163/2	163/2	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	164							
23	21	165/2	165/2	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	165							
23	21	167/2	167/2	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	166							
23	21	169/2	169/2	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	167							
23	21	163/2	163/2	0.5	0	0	Chord	2/2	1	2	1/8	1/8	1	168							
23	21	82	82	0.5	1/8	1/8	Chord	2/2	1	2	1/8	1/8	1	169							
23	21	165/2	165/2	0.5	1/4	1/4	Chord	2/2	1	2	1/8	1/8	1	170							
23	21	83	83	0.5	3/8	3/8	Chord	2/2	1	2	1/8	1/8	1	171							
23	21	167/2	167/2	0.5	1/2	1/2	Chord	2/2	1	2	1/8	1/8	1	172							
23	21	84	84	0.5	5/8	5/8	Chord	2/2	1	2	1/8	1/8	1	173							
23	21	169/2	169/2	0.5	3/4	3/4	Chord	2/2	1	2	1/8	1/8	1	174							
23	21	85	85	0.5	7/8	7/8	Chord	2/2	1	2	1/8	1/8	1	175							
24	22	171/2	171/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	176							
24	22	86	86	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	177							
24	22	173/2	173/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	178							
24	22	87	87	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	179							
24	22	175/2	175/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	180							
24	22	88	88	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	181							
24	22	177/2	177/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	182							
24	22	89	89	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	183							
24	22	171/2	171/2	1.0	0	0	Chord	2/2	1	2	1/4	1/4	1	184							
24	22	171/2	171/2	1.0	0	0	Chord	2/2	1	3	1/4	1/4	1	185							
25	23	179/2	179/2	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	186							
25	23	181/2	181/2	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	187							
25	23	183/2	183/2	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	188							
25	23	185/2	185/2	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	189							
25	23	179/2	179/2	0.5	0	0	Chord	2/2	1	2	1/8	1/8	1	190							
25	23	90	90	0.5	1/8	1/8	Chord	2/2	1	2	1/8	1/8	1	191							
25	23	181/2	181/2	0.5	1/4	1/4	Chord	2/2	1	2	1/8	1/8	1	192							
25	23	91	91	0.5	3/8	3/8	Chord	2/2	1	2	1/8	1/8	1	193							
25	23	183/2	183/2	0.5	1/2	1/2	Chord	2/2	1	2	1/8	1/8	1	194							
25	23	92	92	0.5	5/8	5/8	Chord	2/2	1	2	1/8	1/8	1	195							
25	23	185/2	185/2	0.5	3/4	3/4	Chord	2/2	1	2	1/8	1/8	1	196							
25	23	93	93	0.5	7/8	7/8	Chord	2/2	1	2	1/8	1/8	1	197							
26	24	187/2	187/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	198							
26	24	94	94	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	199							
26	24	189/2	189/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	200							
26	24	95	95	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	201							
26	24	191/2	191/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	202							
26	24	96	96	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	203							
26	24	193/2	193/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	204							
26	24	97	97	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	205							
26	24	187/2	187/2	0.5	0	0	Chord	2/2	1	2	1/8	1/8	1	206							
26	24	187/2	187/2	0.5	0	0	Chord	2/2	1	3	1/8	1/8	1	207							
27	25	195/2	195/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	208							
27	25	98	98	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	209							
27	25	197/2	197/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	210							
27	25	99	99	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	211							
27	25	199/2	199/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	212							
27	25	100	100	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	213							
27	25	201/2	201/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	214							
27	25	101	101	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	215							
28	26	203/2	203/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	216							6
28	26	102	102	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	217							6
28	26	205/2	205/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	218							
28	26	103	103	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	219							
28	26	207/2	207/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	220							
28	26	104	104	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	221							
28	26	209/2	209/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	222							
28	26	105	105	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	223							
29	27	211/2	211/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	224							7
29	27	106	106	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	225							7
29	27	213/2	213/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	226							
29	27	107	107	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	227							
29	27	215/2	215/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	228							8
29	27	108	108	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	229							
29	27	217/2	217/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	230							9
29	27	109	109	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	231							
30	28	219/2	219/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	232							
30	28	110	110	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	233							
30	28	221/2	221/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	234							
30	28	111	111	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	235							
30	28	223/2	223/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	236							
30	28	112	112	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	237							
30	28	225/2	225/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	238							
30	28	113	113	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	239							
31	29	227/2	227/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	240							
31	29	114	114	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	241							
31	29	229/2	229/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	242							
31	29	115	115	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	243							
31	29	231/2	231/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	244							
31	29	116	116	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	245							
31	29	233/2	233/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	246							
31	29	117	117	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	247							
32	30	235/2	235/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	248							
32	30	118	118	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	249							
32	30	237/2	237/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	250							
32	30	119	119	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	251							
32	30	239/2	239/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	252							
32	30	120	120	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	253							
32	30	241/2	241/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	254							
32	30	121	121	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	255							
33	31	243/2	243/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	256							
33	31	122	122	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	257							
33	31	245/2	245/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	258							
33	31	123	123	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	259							
33	31	247/2	247/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	260							
33	31	124	124	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	261							
33	31	249/2	249/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	262							
33	31	125	125	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	263							
34	32	251/2	251/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	264							
34	32	126	126	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	265							
34	32	253/2	253/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	266							
34	32	127	127	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	267							
34	32	255/2	255/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	268							
34	32	128	128	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	269							
34	32	257/2	257/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	270							
34	32	129	129	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	271							
35	33	259/2	259/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	272							
35	33	130	130	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	273							
35	33	261/2	261/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	274							
35	33	131	131	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	275							
35	33	263/2	263/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	276							
35	33	132	132	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	277							
35	33	265/2	265/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	278							
35	33	133	133	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	279							
36	34	267/2	267/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	280							
36	34	134	134	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	281							
36	34	269/2	269/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	282							
36	34	135	135	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	283							
36	34	271/2	271/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	284							
36	34	136	136	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	285							
36	34	273/2	273/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	286							
36	34	137	137	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	287							
37	35	275/2	275/2	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	288							
37	35	138	138	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	289							
37	35	277/2	277/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	290							
37	35	139	139	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	291							
37	35	279/2	279/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	292							
