mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
3	3	33/4	33/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	29							2
3	3	17/2	17/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	30							2
3	3	35/4	35/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	31							
4	4	9	9	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	32							3
4	4	37/4	37/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	33							3
4	4	19/2	19/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	34							3
4	4	39/4	39/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	35							
4	4	10	10	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	36							4
4	4	41/4	41/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	37							4
4	4	21/2	21/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	38							4
4	4	43/4	43/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	39							
4	4	11	11	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	40							5
4	4	45/4	45/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	41							5
4	4	23/2	23/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	42							5
4	4	47/4	47/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	43							
5	5	12	12	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	44							6
5	5	49/4	49/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	45							6
5	5	25/2	25/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	46							6
5	5	51/4	51/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	47							
5	5	13	13	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	48							7
5	5	53/4	53/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	49							7
5	5	27/2	27/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	50							7
5	5	55/4	55/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	51							
5	5	14	14	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	52							8
5	5	57/4	57/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	53							8
5	5	29/2	29/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	54							8
5	5	59/4	59/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	55							
6	6	15	15	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	56							9
6	6	61/4	61/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	57							9
6	6	31/2	31/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	58							9
6	6	63/4	63/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	59							
6	6	16	16	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	60							
6	6	65/4	65/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	61							
6	6	33/2	33/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	62							
6	6	67/4	67/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	63							
6	6	17	17	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	64							
6	6	69/4	69/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	65							
6	6	35/2	35/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	66							
6	6	71/4	71/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	67							
7	7	18	18	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	68							
7	7	73/4	73/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	69							10
7	7	37/2	37/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	70							10
7	7	75/4	75/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	71							
7	7	19	19	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	72							11
7	7	77/4	77/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	73							11
7	7	39/2	39/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	74							11
7	7	79/4	79/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	75							
7	7	20	20	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	76							
7	7	81/4	81/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	77							
7	7	41/2	41/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	78							
7	7	83/4	83/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	79							
8	8	21	21	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	80							12
8	8	85/4	85/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	81							12
8	8	43/2	43/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	82							12
8	8	87/4	87/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	83							
8	8	22	22	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	84							13
8	8	89/4	89/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	85							13
8	8	45/2	45/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	86							13
8	8	91/4	91/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	87							
8	8	23	23	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	88							
8	8	93/4	93/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	89							
8	8	47/2	47/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	90							
8	8	95/4	95/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	91							
9	9	24	24	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	92							
9	9	97/4	97/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	93							14
9	9	49/2	49/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	94							14
9	9	99/4	99/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	95							
9	9	25	25	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	96							15
9	9	101/4	101/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	97							15
9	9	51/2	51/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	98							15
9	9	103/4	103/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	99							
9	9	26	26	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	100							
9	9	105/4	105/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	101							
9	9	53/2	53/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	102							
9	9	107/4	107/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	103							
10	10	27	27	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	104							16
10	10	109/4	109/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	105							16
10	10	55/2	55/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	106							16
10	10	111/4	111/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	107							
10	10	28	28	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	108							17
10	10	113/4	113/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	109							17
10	10	57/2	57/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	110							17
10	10	115/4	115/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	111							
10	10	29	29	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	112							
10	10	117/4	117/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	113							
10	10	59/2	59/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	114							
10	10	119/4	119/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	115							
11	11	30	30	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	116							
11	11	121/4	121/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	117							18
11	11	61/2	61/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	118							18
11	11	123/4	123/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	119							
11	11	31	31	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	120							19
11	11	125/4	125/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	121							19
11	11	63/2	63/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	122							19
11	11	127/4	127/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	123							
11	11	32	32	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	124							
11	11	129/4	129/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	125							
11	11	65/2	65/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	126							
11	11	131/4	131/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	127							
12	12	33	33	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	128							20
12	12	133/4	133/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	129							20
12	12	67/2	67/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	130							20
12	12	135/4	135/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	131							
12	12	34	34	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	132							21
12	12	137/4	137/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	133							21
12	12	69/2	69/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	134							21
12	12	139/4	139/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	135							
12	12	35	35	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	136							
12	12	141/4	141/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	137							
12	12	71/2	71/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	138							
12	12	143/4	143/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	139							
13	13	36	36	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	140							
13	13	145/4	145/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	141							22
13	13	73/2	73/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	142							22
13	13	147/4	147/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	143							
13	13	37	37	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	144							23
13	13	149/4	149/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	145							23
13	13	75/2	75/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	146							23
13	13	151/4	151/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	147							
13	13	38	38	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	148							24
13	13	153/4	153/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	149							24
13	13	77/2	77/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	150							24
13	13	155/4	155/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	151							
14	14	39	39	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	152							25
14	14	157/4	157/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	153							25
14	14	79/2	79/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	154							25
14	14	159/4	159/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	155							
14	14	40	40	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	156							26
14	14	161/4	161/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	157							26
14	14	81/2	81/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	158							26
14	14	163/4	163/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	159							
14	14	41	41	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	160							27
14	14	165/4	165/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	161							27
14	14	83/2	83/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	162							27
14	14	167/4	167/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	163							
15	15	42	42	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	164							28
15	15	169/4	169/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	165							28
15	15	85/2	85/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	166							28
15	15	171/4	171/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	167							
15	15	43	43	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	168							29
15	15	173/4	173/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	169							29
15	15	87/2	87/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	170							29
15	15	175/4	175/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	171							
15	15	44	44	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	172							30
15	15	177/4	177/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	173							30
15	15	89/2	89/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	174							30
15	15	179/4	179/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	175							
16	16	45	45	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	176							
16	16	181/4	181/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	177							
16	16	91/2	91/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	178							
16	16	183/4	183/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	179							
16	16	46	46	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	180							31
16	16	185/4	185/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	181							31
16	16	93/2	93/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	182							31
16	16	187/4	187/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	183							
16	16	47	47	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	184							32
16	16	189/4	189/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	185							32
16	16	95/2	95/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	186							32
16	16	191/4	191/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	187							
17	17	48	48	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	188							
17	17	193/4	193/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	189							
17	17	97/2	97/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	190							
17	17	195/4	195/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	191							
17	17	49	49	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	192							33
17	17	197/4	197/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	193							33
17	17	99/2	99/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	194							33
17	17	199/4	199/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	195							
17	17	50	50	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	196							34
17	17	201/4	201/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	197							34
17	17	101/2	101/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	198							34
17	17	203/4	203/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	199							
18	18	51	51	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	200							35
18	18	205/4	205/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	201							35
18	18	103/2	103/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	202							35
18	18	207/4	207/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	203							
18	18	52	52	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	204							
18	18	209/4	209/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	205							36
18	18	105/2	105/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	206							36
18	18	211/4	211/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	207							
18	18	53	53	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	208							37
18	18	213/4	213/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	209							37
18	18	107/2	107/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	210							37
18	18	215/4	215/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	211							
19	19	54	54	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	212							
19	19	217/4	217/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	213							38
19	19	109/2	109/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	214							38
19	19	219/4	219/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	215							
19	19	55	55	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	216							39
19	19	221/4	221/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	217							39
19	19	111/2	111/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	218							
19	19	223/4	223/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	219							
19	19	56	56	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	220							
19	19	225/4	225/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	221							
19	19	113/2	113/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	222							
19	19	227/4	227/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	223							
20	20	57	57	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	224							
20	20	229/4	229/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	225							40
20	20	115/2	115/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	226							40
20	20	231/4	231/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	227							
20	20	58	58	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	228							
20	20	233/4	233/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	229							
20	20	117/2	117/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	230							
20	20	235/4	235/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	231							
20	20	59	59	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	232							
20	20	237/4	237/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	233							
20	20	119/2	119/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	234							
20	20	239/4	239/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	235							
21	21	60	60	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	236							
21	21	241/4	241/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	237							
21	21	121/2	121/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	238							
21	21	243/4	243/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	239							41
21	21	61	61	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	240							
21	21	245/4	245/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	241							
21	21	123/2	123/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	242							
21	21	247/4	247/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	243							42
21	21	62	62	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	244							
21	21	249/4	249/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	245							
21	21	125/2	125/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	246							
21	21	251/4	251/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	247							43
22	22	63	63	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	248							
22	22	253/4	253/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	249							
22	22	127/2	127/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	250							
22	22	255/4	255/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	251							44
22	22	64	64	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	252							
22	22	257/4	257/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	253							
22	22	129/2	129/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	254							
22	22	259/4	259/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	255							45
22	22	65	65	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	256							
22	22	261/4	261/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	257							
22	22	131/2	131/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	258							
22	22	263/4	263/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	259							46
23	23	66	66	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	260							
23	23	265/4	265/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	261							
23	23	133/2	133/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	262							
23	23	267/4	267/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	263							47
23	23	67	67	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	264							
23	23	269/4	269/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	265							
23	23	135/2	135/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	266							
23	23	271/4	271/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	267							48
23	23	68	68	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	268							
23	23	273/4	273/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	269							49
23	23	137/2	137/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	270							49
23	23	275/4	275/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	271							
24	24	69	69	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	272							
24	24	277/4	277/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	273							
24	24	139/2	139/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	274							
24	24	279/4	279/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	275							50
24	24	70	70	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	276							
24	24	281/4	281/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	277							
24	24	141/2	141/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	278							
24	24	283/4	283/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	279							51
24	24	71	71	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	280							
24	24	285/4	285/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	281							52
24	24	143/2	143/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	282							52
24	24	287/4	287/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	283							
25	25	72	72	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	284							
