mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	1.0	0	0	3/4	1	2	1/4		1/4	1		4	76	E5	5	4
1	1	0	1.0	0	0	3/4	1	1	1/4		1/4	1		8	80	G#5	5	0
1	1	1	1.0	1/4	1/4	3/4	1	2	1/4		1/4	1		9	75	D#5	5	5
1	1	1	0.5	1/4	1/4	3/4	1	1	1/8		1/8	1		8	80	G#5	5	1
1	1	3/2	0.5	3/8	3/8	3/4	1	1	1/8		1/8	1		6	78	F#5	5	2
1	1	2	1.0	1/2	1/2	3/4	1	2	1/4		1/4	1		5	71	B4	4	6
1	1	2	1.0	1/2	1/2	3/4	1	1	1/4		1/4	1		8	80	G#5	5	3
2	2	3	1.0	0	0	3/4	1	2	1/4		1/4	1		7	73	C#5	5	11
2	2	3	1.0	0	0	3/4	1	1	1/4		1/4	1		4	76	E5	5	7
2	2	4	0.5	1/4	1/4	3/4	1	1	1/8		1/8	1		6	78	F#5	5	8
2	2	9/2	0.5	3/8	3/8	3/4	1	1	1/8		1/8	1		9	75	D#5	5	9
2	2	5	1.0	1/2	1/2	3/4	1	1	1/4		1/4	1		4	76	E5	5	10
3	3	6	1.0	0	0	3/4	1	2	1/4		1/4	1		8	68	G#4	4	15
3	3	6	1.0	0	0	3/4	1	1	1/4		1/4	1		5	71	B4	4	12
3	3	7	1.0	1/4	1/4	3/4	1	2	1/4		1/4	1		3	69	A4	4	16
3	3	7	1.0	1/4	1/4	3/4	1	1	1/4		1/4	1		7	73	C#5	5	13
3	3	8	1.0	1/2	1/2	3/4	1	2	1/4		1/4	1		6	66	F#4	4	17
3	3	8	1.0	1/2	1/2	3/4	1	1	1/4		1/4	1		9	75	D#5	5	14
4	4	9	0.5	0	0	3/4	1	2	1/8		1/8	1		4	64	E4	4	24
4	4	9	0.5	0	0	3/4	1	1	1/8		1/8	1		4	76	E5	5	18
4	4	19/2	0.5	1/8	1/8	3/4	1	1	1/8		1/8	1		9	75	D#5	5	19
4	4	10	0.5	1/4	1/4	3/4	1	1	1/8		1/8	1		4	76	E5	5	20
4	4	21/2	0.5	3/8	3/8	3/4	1	1	1/8		1/8	1		6	78	F#5	5	21
4	4	11	0.5	1/2	1/2	3/4	1	1	1/8		1/8	1		4	76	E5	5	22
4	4	23/2	0.5	5/8	5/8	3/4	1	1	1/8		1/8	1		6	78	F#5	5	23
5	5	12	1.0	0	0	3/4	1	2	1/4		1/4	1		4	76	E5	5	30
5	5	12	1.0	0	0	3/4	1	1	1/4		1/4	1		8	80	G#5	5	25
5	5	13	1.0	1/4	1/4	3/4	1	2	1/4		1/4	1		9	75	D#5	5	31
5	5	13	1.0	1/4	1/4	3/4	1	1	1/4		1/4	1		6	78	F#5	5	26
5	5	14	1.0	1/2	1/2	3/4	1	2	1/4		1/4	1		5	71	B4	4	32
5	5	14	0.5	1/2	1/2	3/4	1	1	1/8		1/8	1		6	78	F#5	5	27
5	5	29/2	0.25	5/8	5/8	3/4	1	1	1/16		1/16	1		8	80	G#5	5	28
5	5	59/4	0.25	11/16	11/16	3/4	1	1	1/16		1/16	1		3	81	A5	5	29
6	6	15	0.5	0	0	3/4	1	2	1/8		1/8	1		4	76	E5	5	39
6	6	15	0.5	0	0	3/4	1	1	1/8		1/8	1		8	80	G#5	5	33
6	6	31/2	0.5	1/8	1/8	3/4	1	1	1/8		1/8	1		6	78	F#5	5	34
